Product ID,Category,Product Description,Quantity Type,Case Size,Price,Quantity,Favourite
112354250,Snacks & Crisps,KP Dry Roasted Peanuts Snack Packs 5x30g,CS,5,10.6,,
111295104,Other Grocery,Regal Spirus Mixed Fruit 1l,CS,8,10.24,,
111295091,Other Grocery,Regal Spirus Mango 1l,CS,8,10.24,,
111295112,Other Grocery,Regal Spirus Pink Guava Nectar 1l,CS,8,10.24,,
111586260,Other Grocery,Stella Artois 12x284ml,CS,1,9.4,,
104809218,Snacks & Crisps,M Salt & Vinegar Crisps 6pk,CS,12,10.08,,
110531582,Alcohol,Thatchers Haze Cloudy Somerset Cider 10x440ml,CS,1,7.4,,
112354487,Snacks & Crisps,KP Salted Peanuts Snack Packs 5x150g,CS,5,10.5,,
110531591,Alcohol,Thatchers Gold 10x440ml (4.8%),CS,1,7.4,,
111347883,Alcohol,Brewdog Punk IPA 660ml (5.4%),CS,12,33.12,,
107553668,Other Grocery,Cadbury Dairy Milk Kids Single 18g,CS,60,18,,
111798369,"Condiments, Sauces & Chutneys",M Peppercorn Simmer Sauce Mix 25g,CS,26,8.06,,
110460489,Other Grocery,McCoys Ridge Cut Salt & Malt Vinegar 6x25g,CS,20,31.8,,
112744901,Alcohol,Kenco Original Latte 8x130.4g,CS,5,10.95,,
112561380,Snacks & Crisps,Walkers Oven Baked Salt & Vinegar Crisps 6x22g,CS,18,23.2,,
112673242,Other Grocery,Nestle Honey Cheerios 370g,CS,6,15.9,,
112710883,"Condiments, Sauces & Chutneys",M Best Tomato & Chilli Chutney 205g,CS,6,7.8,,
112597711,Other Grocery,Dove Cream Bar 2x90g,CS,24,35.52,,
108569397,Other Grocery,Tassimo Kenco Americano Grande 144g,CS,5,20.15,,
112561427,Snacks & Crisps,Walkers Oven Baked Sea Salt Crisps 6x22g,CS,18,23.2,,
112712918,Other Grocery,Flash Kitchen Spray Fresh Citrus 800ml,CS,10,18,,
112668005,Other Grocery,(B) Macphie Non Hydrogenated Sweet Snow 12.5kg,CS,1,25.67,,
110437705,Alcohol,I Heart Wines Rose 75cl,CS,6,25,,
112461485,Other Grocery,M Prawn Crackers 70g,CS,10,9,,
112712758,Household Cleaning,Flash Bleach Cleaning Spray 800ml,CS,10,20.3,,
112530719,Other Grocery,Quavers Cheese 6x16g,CS,12,14.8,,
112461178,Other Grocery,M Onion Rings 125g,CS,10,6.4,,
112561507,Snacks & Crisps,Walkers Oven Baked Cheese & Onion Crisps 6x22g,CS,18,23.2,,
112461397,Alcohol,Jacobs Mini Cheddars Original 45g,CS,30,19.8,,
109906535,Other Grocery,M Market St Salted Corn Kernels 40g,CS,16,12.8,,
112428482,Other Grocery,Cherry Blossom Deluxe Shine & Go Black 11ml,CS,6,11.7,,
112616900,Alcohol,Peroni Nastro Azzurro Bottles 4x330ml (5%),CS,6,34.08,,
112573858,Other Grocery,Maoam Pinballs 140g,CS,14,9.6,,
112710859,"Condiments, Sauces & Chutneys",M Best Bramley Apple & Pear Chutney 210g,CS,6,8.64,,
112573831,Other Grocery,Maoam Joystixx 140g,CS,14,9.6,,
112105510,Other Grocery,Grenade Carb Killa Fudged Up Bar 60g,CS,12,15,,
111837938,Other Grocery,Kinder Cards 4x102.4g,CS,12,20.4,,
112431606,Other Grocery,M Cashews 180g,CS,12,24.36,,
112413854,"Tea, Coffee & Sweeteners",McCoys Flame Grilled Steak Grab Bag Crisps 45g,CS,36,25.2,,
112573840,Other Grocery,Maoam Stripes 140g,CS,14,9.6,,
112622875,Alcohol,Peroni Nastro Azzurro 620ml (5%),CS,12,20.88,,
112070513,Other Grocery,M Fajita Kit 475g,CS,6,8.94,,
112569111,Other Grocery,M Custard Creams 400g,CS,18,13.5,,
112505151,Household Paper & Disposables,M Even Softer Quilted Comfort Toilet Tissue 4pk,CS,12,15.6,,
112354567,Other Grocery,Bebeto Party Mix Gummy Mix 400g,CS,12,18.29,,
112577841,Other Grocery,Nesquik Banana Flavour Milkshake Mix 500g,CS,6,21.78,,
112414216,Snacks & Crisps,Hula Hoops Big Hoops Salted Grab Bag Crisps 45g,CS,36,26.28,,
112414101,Snacks & Crisps,Hula Hoops Big Hoops BBQ Beef Grab Bag Crisps 45g,CS,36,24.48,,
112577672,Soft Drinks & Juice,Nesquik Chocolate Flavour Milkshake Mix 500g,CS,6,23.1,,
106626546,Other Grocery,M Ground Black Pepper 100g,CS,6,8.7,,
112595483,Soft Drinks & Juice,Mcvities Digestives Dark Chocolate 400g,CS,12,24,,
112595598,Soft Drinks & Juice,McVities Digestives Milk Chocolate 400g,CS,12,24,,
102294601,Other Grocery,Mitchum Advancd Control Sitck Powder 41g,CS,6,12.96,,
112498940,Other Grocery,Quality Street 220g,CS,6,13.75,,
105377365,Other Grocery,M Brownie Mix 284g,CS,10,14,,
108562099,Other Grocery,M Best Meringue Nests 8pk,CS,12,18,,
100185920,Soft Drinks & Juice,Rubicon Mango Juice 1l,CS,12,16.2,,
112572960,Household Paper & Disposables,Elegance Cloud Soft Toilet Tissue 9 Rolls,CS,6,10.14,,
103948195,Other Grocery,Nurishment Milk Strawberry Flavour 400g,CS,12,17.4,,
105484275,Other Grocery,M Sterile Self Adhesive Dressing 5pk,CS,12,4.44,,
111099111,Household Cleaning,M Glass & Window Cleaner 750ml,CS,10,8.2,,
111870308,Other Grocery,Aveeno Skin Relief Moisturising Hand Cream 75ml,CS,6,25.8,,
100856965,Other Grocery,E45 Moisturising Lotion 200ml,CS,6,18,,
112444028,Other Grocery,M Best Roasted Almonds 60g,CS,16,13.12,,
112570905,Snacks & Crisps,M Best Fruit Nuts & Seeds 250g,CS,5,12,,
112434778,Other Grocery,Cherry Blossom Shoe Polish Black 40g,CS,12,9.6,,
112429549,Other Grocery,M Pecans 175g,CS,6,15.6,,
112443990,Other Grocery,M Trail Mix 200g,CS,6,7.74,,
108268172,Other Grocery,Walkers Southern Style BBQ Bugles 110g,CS,12,15.74,,
110731681,Other Grocery,White Rock Spring Water Water 24x500ml,CS,1,2.19,,
112573989,Alcohol,Thatchers Blood Orange Cider 4x440ml,CS,6,28.2,,
105597341,Household Cleaning,M Citrus All Purpose Cleaner 1l,CS,8,8.24,,
111450071,Soft Drinks & Juice,Cadbury White Chocolate Fingers 114g,CS,20,20,,
111118087,Other Grocery,Grenade CarbKilla Choc Chip Salted Caramel 60g,CS,12,15,,
112369451,Soft Drinks & Juice,Cadbury Dairy Milk Chocolate Bar 180g,CS,17,33.66,,
107334254,Other Grocery,Durex Lubricant Feel 50ml,CS,3,9.54,,
111985421,"Rice, Pasta & Noodles",King Pot Pasta Bolognese 73g,CS,8,8,,
112398631,Other Grocery,Mrs Tillys Fudge Bar 90g,CS,20,16.8,,
111985236,"Rice, Pasta & Noodles",King Pot Pasta Creamy Carbonara 69g,CS,8,8,,
110984733,Breakfast Cereals & Muesli,M Free From Porridge Pot 55g,CS,4,2.96,,
105043841,Other Grocery,Batiste Dry Shampoo Dark 200ml,CS,6,13.46,,
112419615,Other Grocery,M Brown Reusable Paper Bag UK,CS,150,36,,
112399386,Other Grocery,Skittles Fruits Chewies 137g,CS,16,11,,
111263102,Other Grocery,I Heart Malbec 75cl,CS,6,25.5,,
112572880,Other Grocery,Wagg Adult Complete Chicken 2kg,CS,4,10.8,,
112374277,Other Grocery,Mrs Tillys Famous Tablet Bar 90g,CS,20,16.4,,
112374154,Other Grocery,Mrs Tillys Macaroon Bar 90g,CS,16,11.2,,
112417151,Other Grocery,Yoo Premium Hotdogs 400g,CS,12,9.5,,
111756100,Other Grocery,I Heart Pinot Grigio 187ml,CS,12,20.28,,
112393371,Alcohol,Absolut Raspberri Vodka 70cl (38%),CS,6,86,,
111895185,Other Grocery,M Yorkshire Vale Water 12x500ml,CS,1,1.28,,
110698542,Alcohol,19 Crimes The Uprising Red Wine 75cl,CS,6,45.72,,
111682382,Other Grocery,Astonish Protect&Care Anti-Bac Handwash VitE 600ml,CS,12,8.88,,
112413993,Snacks & Crisps,McCoys Cheddar & Onion Grab Bag Crisps 45g,CS,36,25.2,,
112414363,Snacks & Crisps,McCoys Salt & Malt Vinegar Grab Bag Crisps 45g,CS,36,25.2,,
108971925,Other Grocery,M Herbs De Provence 15g,CS,6,4.26,,
108965630,Other Grocery,M Mild Chilli Powder 45g,CS,6,4.26,,
100502340,Other Grocery,Knorr Aromat Sprinkler 90g,CS,6,7.92,,
109694982,Other Grocery,Fever Tree Light Aromatic Tonic Water Cans 8x150ml,CS,3,11.43,,
100516194,Other Grocery,Aquarian Goldfish Flakes 50g,CS,6,14.46,,
111756370,Other Grocery,Yellow Tail Pinot Grigio 187ml,CS,12,20.88,,
107626433,Other Grocery,Filippo Berio Balsamic Vinegar of Modena 250ml,CS,6,13.33,,
100220377,Other Grocery,Wrights Mixed Grain Mix 500g,CS,5,5.6,,
109133413,Other Grocery,Yellow Tail Sauvignon Blanc 75cl,CS,6,37.2,,
107045815,Other Grocery,M Barley Straw 1.5kg,CS,4,5.09,,
109046328,Breakfast Cereals & Muesli,Jordans Raisin & Almond Crunchy Oat Granola 750g,CS,4,11.36,,
112372327,Other Grocery,M C4 Envelopes 12pk,CS,18,11.7,,
111107775,Other Grocery,Wotsits Giants Flamin Hot 130g,CS,9,10.8,,
112388345,Snacks & Crisps,M Best Sea Salt & Vinegar Crisps 125g,CS,12,11.04,,
112388020,Snacks & Crisps,M Best Hand Cooked Sea Salted Crisps 125g,CS,12,11.04,,
112387879,Snacks & Crisps,M Best Beef Ale & Roasted Onion Crisps 125g,CS,12,11.04,,
112393478,Alcohol,Absolut Vanilia Vodka 70cl (38%),CS,6,86,,
112385347,Snacks & Crisps,M Best Mature Cheddar & Onion Crisps 125g,CS,12,11.04,,
112316131,Other Grocery,Wrigleys Extra Strawberry 10pcx14g,CS,30,12.6,,
108591666,Other Grocery,Good Boy Chicken Twisters 70g,CS,12,17.76,,
109306353,Other Grocery,Nairns Gluten Free Black Pepper Crackers 137g,CS,8,11.6,,
107263142,Other Grocery,Cadbury Dairy Milk 360g,CS,14,57.12,,
111411582,Alcohol,Jack Daniels Whiskey 35cl (40%),CS,6,60,,
112356829,Other Grocery,M Waffle Cones 10pk,CS,10,13.1,,
105702341,"Condiments, Sauces & Chutneys",Heinz Sticky BBQ Sauce 500g,CS,10,27,,
112291720,Other Grocery,Skittles Squishy Cloudz Fruits 94g,CS,18,12.35,,
112532984,Other Grocery,Birra Moretti Can 4x440ml,CS,6,27.6,,
108904474,Other Grocery,Tresemme Luxurious Moisture Conditioner 100ml,CS,12,10.2,,
108789445,Other Grocery,Cofresh Hot Chilli Flavour Potato Hoops 80g,CS,6,4.08,,
105042750,Other Grocery,Batiste Dry Shampoo Blush 200ml,CS,6,11.34,,
108789453,Other Grocery,Cofresh Hot Chilli Flavour Potato Crinkles 80g,CS,6,4.08,,
112399052,Other Grocery,Wotsits Flamin Hot 140g,CS,12,14.5,,
112399132,Other Grocery,Wotsits Crunchy Cheese 140g,CS,12,14.5,,
111110042,Cleaning Tools & Accessories,Nutmeg Exfoliating Bath Sponge,CS,12,6,,
112397401,Other Grocery,Vocation Life & Death IPA 440ml,CS,12,20.88,,
111837591,Other Grocery,LOr Espresso Onyx 10 Capsules 52g,CS,7,23.73,,
108998685,Other Grocery,Maggi So Juicy Butter Chicken 46g,CS,16,11.52,,
112164780,Other Grocery,M Best Apple & Rosemary Stuffing 140g,CS,8,9.84,,
112386227,Other Grocery,Madri Excepcional 660ml,CS,12,20.88,,
100197656,Other Grocery,Whole Earth Crunchy Peanut Butter 454g,CS,6,13.5,,
106629704,Other Grocery,M Coriander Leaf 10g,CS,6,3,,
100500096,Alcohol,Crosse & Blackwell Madeira Wine Gravy Mix 30g,CS,24,12,,
112434567,Other Grocery,Simple Cleansing Face Wipes Biodegradable 25pc,CS,6,11.7,,
110282791,Breakfast Cereals & Muesli,Mornflake Mighty Oats Heart Healthy Oatbran 800g,CS,6,12,,
112386294,Other Grocery,Madri Excepcional 4x440ml,CS,6,24.4,,
110415805,Other Grocery,Bar - Be - Quick Barbecue & Fire Firelighters,CS,13,13,,
110286450,Other Grocery,Colmans Spaghetti Bolognaise 44g,CS,16,7.5,,
101721149,Alcohol,Whyte & Mackay Blended Scotch Whisky 40% 1L,CS,6,109.8,,
104461910,Sugar & Baking,Barrs Irn Bru Sugar Free Cans 8x330ml,CS,3,8,,
100240415,Other Grocery,Barrs Irn Bru Diet 1l,CS,12,15.12,,
112505687,Household Paper & Disposables,M Toilet Tissue White 4pk,CS,12,12.48,,
100202831,Energy Drinks,Monster Munch Pickled Onion 6x20g,CS,18,22.2,,
105169208,Sugar & Baking,M No Added Sugar Apple & Pear Fruit Barley 1l,CS,12,8.88,,
108321076,Other Grocery,Barrs Irn Bru Xtra 8x330ml,CS,3,10.14,,
105153652,Other Grocery,M Zero Added Berry Crush 2l,CS,8,5.52,,
102299779,Other Grocery,Baxters Favourites Cream of Tomato 400g,CS,12,18.69,,
100240407,Other Grocery,Barrs Irn Bru 1l,CS,12,14.76,,
112067795,Soft Drinks & Juice,Pepsi Max Lime 2l,CS,8,9.9,,
106247888,Sugar & Baking,M No Added Sugar Orange Crush 2l,CS,8,5.52,,
109709523,Alcohol,Fever Tree Light Ginger Ale 500ml,CS,8,10,,
109995849,Other Grocery,Highland Spring Still Water 6x1.5l,CS,1,2.5,,
112429565,Alcohol,Magners Irish Cider Original Fridge Pack 10x440ml,CS,1,8.08,,
100248396,Soft Drinks & Juice,Pepsi Max 2l,CS,8,9.9,,
105146495,Soft Drinks & Juice,Pepsi Max Cherry 2l,CS,8,9.9,,
100214057,Other Grocery,Hubba Bubba Strawberry Tape Single 56g,CS,12,10.8,,
112380159,Other Grocery,M C6 Envelopes 25pk,CS,25,15.75,,
112372538,Other Grocery,M Dl Envelopes 20pk,CS,31,19.53,,
112461506,Other Grocery,Lynx Bodyspray Epic Fresh Grapefruit&P/apple 150ml,CS,6,11.25,,
108559594,Alcohol,Cairngorm Brewery Cairngorm Gold 500ml(4.5%),CS,8,12.4,,
112362217,Other Grocery,Maryland Cookies Choc Chip 200g,CS,20,29.4,,
112281548,Soft Drinks & Juice,Krave Milk Chocolate 410g,CS,10,23,,
112451033,Other Grocery,Nescafe Gold Espresso 95g,CS,6,19.8,,
112450663,Other Grocery,Nescafe Azera Americano Decaff 90g,CS,6,19,,
111572280,Other Grocery,Wrigleys Extra Refreshers Tropical SF Gum 30pcx67g,CS,6,11.1,,
112100971,"Condiments, Sauces & Chutneys",M Best Tomato & Mascarpone Pasta Sauce 190g,CS,12,13.8,,
112450364,Other Grocery,Nescafe Azera Americano 90g,CS,6,19,,
107909409,Other Grocery,Mitchum 48hr Anti-Perspirant & Deodorant 200ml,CS,6,12.72,,
109159921,Alcohol,Original Source Mint Shower Gel 500ml,CS,6,7.86,,
106429657,Other Grocery,Baylis & Harding Hand Wash Limited Edition 500ml,CS,3,3.25,,
112036358,Laundry & Fabric Care,M Non Bio Laundry Gel 24 Washes 720ml,CS,6,10.14,,
104364749,Other Grocery,Always Ultra Duo Normal Plus 26pk,CS,8,20,,
100773756,Other Grocery,Neutrogena Scented Hand Cream 50ml,CS,6,13.68,,
109713602,Other Grocery,Heinz Fruit Medley Custard 4-36 Months 4x100g,CS,3,6.24,,
100257954,Other Grocery,Mrs Crimbles Bakewell Slices 4pk,CS,9,12.6,,
111345061,"Rice, Pasta & Noodles",Nutmeg Tomato Pasta & Cheese 7m+ 130g,CS,6,5.58,,
110852212,Other Grocery,Cofresh Chilli & Lime Corn Crackers 60g,CS,6,4.08,,
100843363,Other Grocery,Ellas Kitchen Peach & Banana Stage 1 120g,CS,7,7.56,,
104854781,Other Grocery,Maggi So Juicy Chicken & Garlic 30g,CS,16,11.52,,
100185911,Soft Drinks & Juice,Rubicon Guava Juice Drink 1l,CS,12,15.6,,
100264468,Other Grocery,Alpro Vanilla Dessert 4x125g,CS,6,6.9,,
112099771,Sugar & Baking,M Baking Powder 160g,CS,5,4.65,,
107433332,Other Grocery,Radnor Splash Still Strawberry Water 6x500ml,CS,4,5.89,,
112099640,Other Grocery,M Bicarbonate Of Soda Powder 180g,CS,5,2.95,,
105565761,Other Grocery,Del Monte Sliced Mango In Light Syrup 425g,CS,12,12,,
108945428,Other Grocery,Kiddylicious Strawberry Wafers 10x4g,CS,4,8.48,,
112362276,Soft Drinks & Juice,Maryland Cookies Double Chocolate 200g,CS,20,29.4,,
110520242,Alcohol,Mcewans Export 12x440ml (4.5%),CS,1,11.29,,
110280736,Other Grocery,Homefire Heat Logs 12pk,CS,1,6.1,,
109528132,"Condiments, Sauces & Chutneys",Gold Star Chip Shop Style Brown Sauce 670g,CS,12,10.8,,
108259065,Other Grocery,Golden Wonder Salt & Vinegar 6x25g,CS,16,16,,
109528167,Other Grocery,Gold Star Chip Shop Style Pickled Onions 500g,CS,6,7.56,,
111727991,Ready Meals & Prepared Food,Slimfast Meal Shake Powder Banana 365g,CS,6,30,,
112374496,Other Grocery,Rowntrees Fruit Gums Pouch Vegan 150g,CS,10,6.6,,
107616155,Soft Drinks & Juice,Barrs Irn Bru Sugar Free Soft Drink 330ml,CS,24,9.6,,
111728053,Ready Meals & Prepared Food,Slimfast Meal Shake Powder Strawberry 365g,CS,6,30,,
104893077,Other Grocery,M Sparkling Peach Water 1l,CS,12,4.56,,
108035117,Sugar & Baking,MacB Sugar Free Lemon & Lime Still Water 6x500ml,CS,2,4.28,,
104893034,Other Grocery,M Sparkling Lemon & Lime Water 1l,CS,12,4.8,,
111152980,"Condiments, Sauces & Chutneys",Thai Dragon Sweet Chilli Sauce 455ml,CS,6,12.72,,
112010377,Soft Drinks & Juice,M Best 85% Cocoa Ecuador Dark Chocolate 100g,CS,10,14.7,,
112010318,Other Grocery,M Best 72% Cocoa Dominican Republic Dark Choc 100g,CS,10,14.7,,
104981000,Other Grocery,MacB Strawberry & Kiwi 6x500ml,CS,2,4.26,,
111728029,Soft Drinks & Juice,Slimfast Meal Shake Powder Chocolate 375g,CS,6,30,,
105150937,Other Grocery,M Soda Water 1l,CS,12,5.64,,
112374592,Other Grocery,Rowntrees Mixed Pouch Bag Vegan 150g,CS,10,6.6,,
110951261,Soft Drinks & Juice,Barrs Irn Bru 1901 Soft Drink 750ml,CS,12,20.04,,
107616198,Soft Drinks & Juice,Barrs Irn Bru Soft Drink 330ml,CS,24,9.6,,
104981237,Other Grocery,MacB Apple & Blackcurrant 500ml,CS,12,4.68,,
110357617,Other Grocery,Butchers Tripe Mix 400g,CS,24,20.16,,
100489616,Alcohol,Ruskoline Crumb Dressing 400g,CS,8,10.8,,
100211569,Other Grocery,Tunnock Caramel Logs 8x256g,CS,20,30,,
100211497,Other Grocery,Tunnock Dark Choc Caramel Wafer 8x240g,CS,20,34,,
100240888,Soft Drinks & Juice,Schweppes Lemonade Diet 2l,CS,6,5.6,,
101705421,Alcohol,Tennents Lager 4x440ml,CS,6,22.2,,
105499936,Other Grocery,Williams Bros Scottish Joker Ipa 5% 500ml,CS,8,13.28,,
105789749,Other Grocery,Ferrero Collection T15 172g,CS,6,31.5,,
111038677,Other Grocery,Buxton Still Natural Mineral Water 1l,CS,12,9.12,,
107527620,Other Grocery,Slimfast Milkshake Bottle Vanilla 325ml,CS,6,10.18,,
107527531,Soft Drinks & Juice,Slimfast Milkshake Bottle Chocolate 325ml,CS,6,9.92,,
100813181,Other Grocery,Gillette Series Sensitive Shave Gel Aloe 200ml,CS,6,11.88,,
108364990,Other Grocery,Trek Cocoa Oat Protein Flapjacks 3x50g,CS,12,27.6,,
104955952,Other Grocery,M Yorkshire Vale Sparkling Water 2l,CS,8,2.72,,
105173101,Other Grocery,M NAS Apple & Blackcurrant Juice 4x250ml,CS,6,5.64,,
105173047,Sugar & Baking,M No Added Sugar Orange Juice 4x250ml,CS,6,6,,
108442791,Other Grocery,M Best Chilli Infused Olive Oil 250ml,CS,6,22.8,,
111884291,Other Grocery,Nik Naks Nice N Spicy 6x20g,CS,24,25,,
111853567,Snacks & Crisps,Oreo Mini Snackpack 6x114g,CS,6,6.24,,
109846827,"Condiments, Sauces & Chutneys",M Best Hollandaise Sauce 165g,CS,6,7.26,,
109891193,Other Grocery,Ring Pop Blackcurrant Flavour 10g,CS,24,7.92,,
108406192,"Condiments, Sauces & Chutneys",M Best Morello Cherry Conserve 340g,CS,6,10.5,,
108450345,"Condiments, Sauces & Chutneys",M Best Williamette Raspberry Conserve 340g,CS,6,10.5,,
105062398,Other Grocery,M Chopped Pork & Ham 300g,CS,12,24.48,,
111951108,Other Grocery,Sheba Fresh & Fine in Jelly With Salmon&Tuna 6x50g,CS,8,14,,
111895097,Other Grocery,M Yorkshire Vale Sparkling Water 6x500ml,CS,1,1,,
105261557,Other Grocery,Tunnocks Mini Caramel Wafers 350g,CS,12,30.96,,
110753687,Other Grocery,Border Lemon Drizzle Melts 150g,CS,12,19.44,,
100199213,Other Grocery,MacB Still Lemon & Lime 500ml,CS,12,4.68,,
111259461,Other Grocery,Great Scot Red Split Lentils 500g,CS,5,6.65,,
100248054,Other Grocery,Barrs Irn Bru 500ml,CS,12,8.14,,
111259470,Other Grocery,Great Scot Broth Mix 500g,CS,5,4.1,,
111268616,Soft Drinks & Juice,Barrs Cola 6x330ml,CS,4,5.84,,
110428235,Other Grocery,Duracell Plus AAA 12pk,CS,12,80.28,,
111089837,Soft Drinks & Juice,M White Cooking Chocolate 150g,CS,18,25.2,,
100467425,Other Grocery,Grants Haggis 392g,CS,12,20.4,,
108332891,Other Grocery,Barrs Irn Bru Xtra 500ml,CS,12,8.14,,
100108385,Other Grocery,Highland Spring Still 12x500ml,CS,1,2.25,,
109758472,Snacks & Crisps,M Meaty Crisps 6x25g,CS,12,10.08,,
108232794,Other Grocery,Aquafresh My Big Teeth Toothpaste 75ml,CS,12,18.6,,
100209741,Other Grocery,Tunnocks Snowballs 4pk,CS,36,25.2,,
109214635,Other Grocery,M Mixed Peel 200g,CS,12,14.04,,
112131831,Other Grocery,Cadbury Dairy Milk 4 Bars 108.8g,CS,14,20.02,,
108536878,Snacks & Crisps,Shalimar Tandoori Peanuts 150g,CS,10,6.8,,
107487226,Other Grocery,Old El Paso Taco Seasoning Garlic & Paprika 25g,CS,24,21.36,,
112294040,Snacks & Crisps,Walkers Variety Crisps 6pk,CS,30,39.3,,
108444210,Alcohol,Haig Club Clubman Single Grain Scotch Whisky 70cl,CS,6,118.08,,
112340448,Other Grocery,Walkers Wotsits Cheese 6x16.5g,CS,12,14.8,,
105701541,Other Grocery,M Mincemeat 411g,CS,6,8.46,,
105213686,Other Grocery,M Burger Relish 310g,CS,8,11.2,,
111841241,Other Grocery,Drambuie 50cl,CS,6,80.1,,
107346925,Alcohol,Ballantines Finest Whisky 70cl (40%),CS,6,107.7,,
107523637,Protein & Functional Drinks,Bassetts Vitamins Raspberry Multivitamins 30s,CS,5,18.45,,
105761957,Laundry & Fabric Care,Dettol Anti-Bacterial Laundry Fresh Cotton 1.5l,CS,8,24.8,,
101732016,Alcohol,Chivas Regal Whisky 70cl,CS,6,144.54,,
100850791,Other Grocery,Aveeno Daily Moisturising Lotion 200ml,CS,6,24.9,,
106047042,Cleaning Tools & Accessories,M Sponge Fingers 175g,CS,12,11.4,,
100499742,Other Grocery,Knorr Stock Cubes Vegetable 8pk,CS,12,18,,
104471202,Other Grocery,Bear YoYo Strawberry 5pk,CS,6,10,,
100499751,Other Grocery,Knorr Beef Stock Cubes 8pk,CS,12,18,,
107973671,Other Grocery,Bear Apple Pure Fruit YoYos 5x20g,CS,6,15.3,,
104562286,Other Grocery,Pataks Garlic & Coriander Naan Bread 2pk,CS,8,7,,
100500387,Other Grocery,Maggi Liquid Seasoning 100ml,CS,12,12,,
108402909,Other Grocery,Bear Strawberry YoYos 9x20g,CS,5,18.45,,
105405223,Other Grocery,M Whole Button Mushrooms 290g,CS,12,10.8,,
105397569,Other Grocery,M Chopped Tomatoes With Basil 390g,CS,16,9.6,,
110469571,"Condiments, Sauces & Chutneys",Sweet Baby Rays Barbecue Sauce 510g,CS,6,19.08,,
110648377,Energy Drinks,Hot Wheels Monster Trucks 1:64 Assortment,CS,8,27.2,,
100242197,Energy Drinks,Red Bull Energy Drink 250ml,CS,24,24,,
109306142,Other Grocery,M Mediterranean Cous Cous 110g,CS,12,7.2,,
109306071,Other Grocery,M Tomato & Garlic Cous Cous 110g,CS,12,7.2,,
110695069,Other Grocery,M Strawberry Bon Bons 200g,CS,8,6.96,,
108951810,Other Grocery,Childs Farm Bubble Bath Organic Raspberry 250ml,CS,6,16.26,,
108951756,Other Grocery,Childs Farm Shampoo Strawberry & Mint 250ml,CS,6,17.76,,
109397515,Snacks & Crisps,Popchips Sea Salt & Vinegar 85g,CS,8,12.4,,
100502534,Other Grocery,Very Lazy Chillies 190g,CS,6,7.26,,
110428163,Other Grocery,M Butter Beans in Water 400g,CS,12,6.24,,
105515481,Other Grocery,M Kind & Gentle Delicates Liquid 750ml,CS,8,11.44,,
110650194,"Rice, Pasta & Noodles",Cow & Gate Baby Rice From 4-6m Onwards 100g,CS,5,7.75,,
106626423,Other Grocery,M Italian Seasoning 15g,CS,6,3.78,,
106629552,Other Grocery,M Chives 4g,CS,6,3.9,,
111862164,Alcohol,Bens Original Sweet & Sour Sauce 450g,CS,6,10.56,,
110891959,Alcohol,Kp Original Salted Peanuts 415g,CS,6,16.8,,
101729503,Other Grocery,Echo Falls White Zinfandel 75cl,CS,6,28.74,,
104070396,Other Grocery,Duracell Plus Power D 2pk,CS,10,24.7,,
107786349,Other Grocery,Duracell Plus AA 12pk,CS,12,80.28,,
100805244,Other Grocery,Nivea for Men Sensitive Shaving Foam 200ml,CS,6,9.79,,
100843152,Other Grocery,Ellas Mango Brekkie 100g,CS,6,6.9,,
100484866,Other Grocery,Baxters Sliced Beetroot 340g,CS,6,8.4,,
111493371,Alcohol,Guinness Draught 4x440ml (0%),CS,6,26.28,,
112040091,"Condiments, Sauces & Chutneys",M Best Cherry Tomato & Chilli Pasta Sauce 350g,CS,6,8.4,,
112177441,Other Grocery,M Best Smoked Sage And Red Onion Stuffing 140g,CS,8,10.4,,
100805480,Other Grocery,Nivea Men Deodorant Cool Kick Spray 250ML,CS,6,11,,
111190716,Snacks & Crisps,Tyrrells Crisps Lightly Sea Salted 150g,CS,8,13.52,,
111577136,Other Grocery,Foxs Milk Choc Chunk Cookie 180g,CS,8,13.92,,
109171049,Other Grocery,M 20 Tie Top Small Food Waste Liners 5l,CS,20,20.8,,
109171313,Other Grocery,M 20 Drawstring Tall Kitchen Waste Liners 50l,CS,12,18.6,,
109707966,Other Grocery,Fever Tree Light Elderflower Tonic Water 500ml,CS,8,11.62,,
110356032,Other Grocery,Good Boy 30 Puppy Pads,CS,2,7,,
100785992,Other Grocery,Elastoplast Sensitive Plasters 20pk,CS,10,18.8,,
111868224,Other Grocery,Lil-Lets Maternity Ultra Pads With Wings 12pk,CS,3,5.37,,
103239604,Other Grocery,Kiddylicious Strawberry Fruit 12g,CS,18,12.6,,
108945372,Other Grocery,Kiddylicious Strawberry Bakes 6x22g,CS,8,19.36,,
111963070,Other Grocery,Childs Farm Conditioner Strawberry & Mint 250ml,CS,6,18,,
108951879,Other Grocery,Childs Farm Baby Wash Fragrance Free 250ml,CS,6,16.26,,
105783814,Other Grocery,Baylis & Harding Jojoba/Silk/Almond Handwash 500ml,CS,3,4.04,,
108964434,Other Grocery,Kiddylicious Strawberry Fruit Wriggles Bags 4pk,CS,7,15.05,,
111281941,Other Grocery,Kiddylicious Strawberry & Banana Melts 4x6g,CS,4,9.2,,
108458099,Other Grocery,The Fruit Factory Mixed Fruit Stars 5x20g,CS,9,13.95,,
108149405,Other Grocery,Ellas Kitchen The Green One Multipack 450g,CS,3,10.65,,
